-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2335,2400,2400,2400,2400,-2147481249,2332,2333,3008,0,2826,2890,130,76,0,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,1681,2332,2332,2333,3008,0,2826,2890,66,76,64,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2206,2268,2268,2268,2268,2268,-2147481442,2333,3008,0,2826,2890,67,76,128,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147481250,2396,2396,2396,2396,2396,2398,2397,3008,0,2826,2890,130,76,0,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2335,2400,2400,2400,2400,2400,-2147481313,2461,3008,0,2826,2890,0,76,64,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,1745,1745,2333,2461,3022,64,2826,2890,0,76,128,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,1617,2333,2461,3022,128,2826,2893,2954,76,0,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,1681,2333,2525,3022,194,2826,2833,2890,76,0,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2332,2269,3008,194,2819,2889,2818,76,134,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2332,2333,3008,12,13,13,13,76,198,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,1742,1743,2332,2333,3008,143,12,13,13,143,3010,3008,3011,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2332,2333,3008,13,143,0,3008,3008,3008,3011,3016,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2206,2268,2268,2268,2268,2268,-2147481442,2333,3008,3008,3008,3008,3008,0,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2333,2333,3008,3008,0,0,64,0,3008,3011,132,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2333,2397,3008,-2147483584,0,0,128,-2147483584,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147481250,2396,2396,2396,2396,2396,2398,2461,3008,-2147483520,0,-2147483584,0,-2147483520,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2335,2400,2400,2400,2400,2400,-2147481313,2461,3008,0,0,-2147483520,0,0,3008,3011,132,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1617,2332,1617,2332,2333,2461,3008,-2147483584,0,0,0,0,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1617,2332,1617,2332,2333,2525,3008,-2147483520,0,0,0,0,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1617,2332,1617,2332,2265,2269,3008,0,0,0,0,0,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1681,2332,1681,2332,2332,2333,3008,0,66,0,-2147483584,0,3008,3011,132,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2267,2268,2268,2268,2268,2268,-2147481442,2332,2333,3008,0,67,0,-2147483520,0,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,1615,1616,1616,1073743504,2332,2333,2332,2333,3008,0,130,0,0,0,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,-2147481968,1073743504,2333,2332,2333,3022,0,0,66,13,13,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147481378,2396,2396,2396,2330,1681,2333,2332,2333,3022,66,13,130,0,0,3008,3011,132,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2399,2400,2400,2400,-2147481250,2396,2398,2396,2397,3008,130,0,2951,3008,3008,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2396,2396,2396,2396,-2147481314,2460,2462,2460,2461,3008,2951,3008,3008,3016,0,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2460,2460,2460,2460,2458,2460,2462,2460,2461,3008,3008,66,0,0,0,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2463,2463,2463,2463,2458,2460,2462,2460,2461,3008,66,67,-2147483584,0,0,3008,3011,132,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2460,2460,2460,2460,2458,2460,2526,2134,2525,3008,130,130,-2147483520,0,64,3008,3011,0,269,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2527,2527,2527,2527,2521,2524,2525,3011,3011,3011,64,0,0,-2147483584,128,3008,3011,0,64,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3009,3009,3009,3009,128,0,0,-2147483520,0,3008,3011,0,128,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3011,0,64,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,64,0,0,0,64,0,-2147483584,3008,0,13,14,0,0,3008,3011,0,128,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,128,0,0,195,128,0,-2147483520,3008,66,0,144,14,0,3008,3011,0,7,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2833,2833,3212,2833,2833,3207,3080,2833,2890,3008,67,66,66,78,0,3008,3011,-2147483584,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2833,2833,3276,2833,2833,3271,3144,2833,2890,3008,130,67,67,78,0,3008,3011,-2147483520,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2889,2889,2889,2889,2889,2889,2889,2889,2949,3016,0,130,130,78,0,3008,3011,64,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,66,0,0,66,0,66,66,0,66,0,66,80,142,2951,3008,3011,128,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,67,66,0,67,66,67,67,66,67,0,67,78,0,3008,3011,3016,64,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,130,67,0,130,67,67,130,67,130,66,130,78,0,3008,3011,0,128,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,66,130,66,66,130,130,0,130,0,67,0,78,0,3008,3011,64,0,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,67,0,130,67,0,67,0,66,66,130,80,142,0,3008,3011,128,-2147483584,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,130,0,0,130,66,130,66,67,67,0,78,-2147483584,0,3008,3011,0,-2147483520,71,2826,2833,2833,2890,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,67,0,67,130,130,66,78,-2147483520,0,3008,3011,3011,3011,199,2826,2833,2833,2890,-1,-1,-1
