472,473,2830,2893,3014,-2147480637,3008,3008,3008,2833,2833,2829,2889,3017,0,0,132,0,3010,3010,3010,2833,2833,2833,3008,-2147480637,-2147480637,-2147480637,-2147481323,-2147481449,-2147481388,-2147481513,-2147481388,-2147481388,-2147481388,-2147481388,2135,2260,2199,2200,3011,3011,3011,0,194,194,194,0,194,0,5,70,0,2944,2765,2766,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,2950,2830,2893,2822,2833,2833,2833,2833,2833,2890,0,0,132,132,2953,2825,2894,2833,2833,2833,2829,2889,3008,3020,-2147480637,-2147480637,-2147480637,2122,2187,2253,-2147481388,-2147481388,-2147481388,-2147481388,2199,2324,2325,3011,3011,3011,3016,0,0,0,0,0,0,5,70,0,2948,2944,2767,0,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,409,2826,2833,2957,2833,2833,2897,2833,2833,2893,2825,2825,2825,2825,2894,2833,2833,2833,2829,2889,2818,3008,3008,3008,3008,-2147480637,-2147480637,2250,2251,2189,2124,2326,2324,2326,2325,3011,2756,2946,3011,3011,3072,3008,3008,3008,2952,0,5,70,0,0,2944,0,2767,0,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
536,604,473,2826,2829,2886,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2818,3008,3008,3008,3008,3008,3008,3008,-2147480637,2058,2251,2251,2252,3011,3011,3011,3011,2947,3011,3011,3011,3011,3136,3008,3008,3008,3008,3008,3008,2952,0,0,2944,0,2767,7,260,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
410,603,473,2817,2881,3008,1939,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1941,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,2186,1875,1940,1940,1940,1940,1941,3011,3011,3011,3011,3011,3011,3008,3008,3008,3008,3008,3020,3008,3008,0,0,2944,0,2767,71,2951,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
410,667,537,2817,2881,3008,2003,1745,2004,2004,2004,2004,2004,2004,2004,2004,2004,1937,1940,1940,1940,1940,1940,1941,3019,3008,1939,1940,1940,1940,1938,2004,2004,2004,1745,2005,3010,3010,3010,3010,3010,3010,1939,1940,1940,1941,3008,3008,3008,3008,0,0,2944,0,2767,71,3138,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
664,731,665,2817,2881,3008,2003,1745,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,1937,1940,1940,1938,1745,2004,2004,2004,2004,2004,2004,2004,1937,1940,2009,2010,2011,2012,2013,1938,2004,2004,2005,3010,3008,3008,3008,2955,3008,2944,0,2767,71,3013,2894,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1556,1557,3011,2817,2881,3008,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2001,2068,2068,2068,2068,2068,2068,2068,2068,2002,2004,2004,2004,2004,2004,2004,2005,3010,3010,3010,0,64,0,2944,0,2768,71,2826,2897,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1620,1621,2947,2817,2881,2955,2003,1745,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2001,2068,2068,2065,2128,2132,2132,2132,2132,2132,2132,2129,2066,2068,2068,2068,2068,2002,2004,1937,1940,1940,1940,1941,128,0,2944,12,2767,71,2826,2833,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1620,1621,2947,2817,2881,3008,2003,1745,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2001,2068,2065,2128,2132,2127,2128,2132,2132,2132,2132,2132,2132,2129,2130,2132,2132,2132,2132,2003,2004,2004,2004,1745,1745,2005,451,0,2944,76,2767,71,2826,2833,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1620,1621,3011,2817,2881,3008,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2001,2068,2065,2128,2127,2128,2132,2191,2192,2006,2006,2006,2006,2006,2006,2193,2194,2132,2132,2132,2132,2003,2004,2004,2001,2068,2068,2069,194,0,2944,76,2767,71,2826,2833,2833,2833,2949,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1620,1621,3011,2817,2881,3008,2003,2004,2004,2004,2004,2001,2068,2068,2068,2068,2002,2004,2004,2004,2004,2001,2065,2132,2127,2128,2191,2192,2196,2197,3020,3008,3008,3008,3008,3008,2956,3008,2195,2006,2006,2196,2196,2003,2004,2004,2005,1942,1942,2133,194,0,2944,76,2767,71,2826,2833,2833,2833,3074,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1620,1621,3011,2817,2881,3008,2066,2068,2068,2068,2068,2065,2128,2132,2132,2129,2003,2004,2004,2004,2004,2005,2127,2132,2191,2192,2197,582,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,3008,2955,3008,3008,3008,2003,2004,2004,2005,2132,2132,2133,194,0,2944,76,2767,71,2826,2833,2833,2829,3016,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1684,1685,3011,2817,2881,3008,2130,2132,2132,2132,2132,2127,2128,2263,2263,2129,2066,2068,2068,2068,2068,2065,2127,2006,2197,518,2833,2833,2833,132,0,132,132,0,132,132,0,64,2833,2833,2897,2833,3011,2003,2004,2004,2005,2006,2006,2197,451,0,2944,76,2767,71,2826,2833,2833,2890,11,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1748,1749,2946,2817,2881,2956,1875,1940,1940,1940,1940,1876,2192,2327,2134,2193,2194,2132,2132,2132,1942,2191,2197,582,2833,2833,2833,2833,2833,0,2882,2833,2833,2833,2833,2833,2883,128,64,2833,2833,2833,1875,2003,2004,2004,1937,1940,1940,1941,451,0,2944,76,2767,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1748,1749,3011,2817,2881,3008,2067,2068,2068,2068,2068,2065,3008,3008,3008,3008,2131,2132,2132,2132,1942,2133,517,2833,2833,2833,2833,2833,2833,0,2826,2833,2833,2833,2833,2833,2833,2883,128,2833,2833,2833,2066,2003,2004,2004,2004,2004,2004,2005,451,0,2944,76,2767,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1748,1749,3011,2817,2881,3008,2131,1942,2132,1942,1942,2133,2833,2833,2833,2833,2195,2196,2196,2196,2196,2197,2833,2833,2897,2833,2833,2833,2833,2825,2894,2833,2833,2833,2833,2833,2833,2893,2825,2833,2833,2833,2131,2003,2004,2004,2001,2068,2068,2069,193,0,2944,76,2767,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1812,1813,3011,2817,2881,3008,2195,2196,2196,2196,2196,2197,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,64,195,0,132,0,0,132,0,0,132,0,64,2833,2833,2833,2131,2003,2004,2004,2005,1942,1942,2133,193,0,2944,76,2767,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2825,2825,2825,2894,2890,3008,3008,3020,2833,2833,2897,2833,2833,2833,2833,3010,3008,2392,2390,2390,2393,2833,2833,2833,2833,2833,2833,128,2826,3211,2833,2833,2833,2833,2833,2825,2825,2883,128,2833,2833,2833,2195,2003,2004,2004,2005,2132,2132,2133,451,0,2944,76,2767,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2889,2889,2889,2830,2893,2825,2822,2833,2833,2833,2833,2833,2833,2833,64,3010,3011,2453,2454,2454,2455,0,2833,2833,2833,2833,2833,0,2826,3275,2833,2833,2833,2833,2833,2833,2833,2890,0,2833,2833,2833,1875,2003,2004,2004,2005,2006,2006,2197,451,0,2944,76,2767,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2955,3008,3008,2950,2830,2833,2886,2833,2833,2833,2833,2833,2833,2833,128,3010,3011,2453,2454,2454,2455,0,2833,2833,2833,2833,2833,2825,2894,2833,2833,2833,2833,2833,2833,2833,2833,2893,2825,2833,2833,2833,2003,2003,2004,2004,1937,1940,1940,1941,451,0,2944,76,2767,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
409,0,0,3008,2817,2881,3008,2826,2890,2826,2890,2826,2890,3010,3010,3010,2631,2453,2454,2454,2455,518,518,0,2833,2833,2833,64,0,132,0,132,0,195,2833,2833,2833,2833,2833,2833,2833,2833,2066,2003,2004,2004,2004,2004,2004,2005,193,0,2944,140,2767,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473,582,0,3008,2817,2881,3008,1875,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1940,1876,2833,2833,2833,128,2882,2833,2833,2833,2883,0,0,132,0,132,0,64,2833,2833,2131,2003,2004,2004,2004,2001,2068,2069,451,0,2944,2952,2768,71,2826,2833,2833,2890,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473,517,0,3008,2817,2881,3008,2066,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2069,2833,2833,2833,0,2826,2833,2833,2833,2890,0,2833,2833,2833,2833,2883,128,2833,2833,2131,2003,1745,1745,2004,2005,1942,2133,451,0,2944,2946,2767,135,2699,2700,2700,2701,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473,582,0,3008,2817,2881,3008,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2005,2128,1942,1942,2133,2833,2833,2833,2825,2894,2833,2833,2833,2893,2825,2833,2897,2833,2833,2890,0,2833,2833,2195,2003,2004,2004,2004,2005,2132,2133,451,0,2948,3011,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408,409,0,0,2817,2881,3008,2067,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2065,2128,1942,1942,2133,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2893,2825,2833,2833,2946,2066,2068,2068,2068,2065,2006,2197,451,0,2944,3011,2767,267,2699,2700,2700,2701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,0,4,2817,2881,3008,2131,1942,1942,2132,1942,1942,2132,1942,2129,2066,2068,2068,2065,2128,1942,1942,2133,2833,2833,2890,64,2826,2833,2890,64,2826,2833,2833,2833,2833,2833,2833,2833,2833,2833,2946,2453,2454,2454,2454,2455,518,518,192,0,2944,2947,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,0,0,2817,2881,3008,2131,1942,1942,1942,1942,1942,1942,1942,2129,2130,1942,1942,2127,2128,2132,2132,2133,2889,2830,2890,128,2819,2889,2818,128,2826,2833,2833,3079,2833,2833,2890,64,2833,2833,3011,2517,2518,2518,2518,2519,518,69,0,0,2944,3011,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,0,134,2817,2881,3008,2131,1942,1942,1942,1942,1942,1942,1942,2129,2130,1942,1942,2191,2192,2196,2196,2197,0,2826,2890,0,0,195,132,0,2819,2833,2833,3143,2833,2833,2818,128,2833,2833,3011,2131,2263,1943,2132,2133,69,0,0,0,2944,3011,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,0,198,2817,2881,3008,2195,2196,2196,2196,2196,2196,2196,2134,2193,2258,2196,2196,2197,518,582,0,3020,3008,2823,2958,2833,2833,2833,2897,0,64,0,195,132,0,0,0,64,2833,2833,3011,2195,2006,2006,2196,2197,0,0,0,0,2944,3072,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,582,0,2817,2881,3008,3019,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,2955,3008,3008,3008,3008,0,2826,2833,2833,2833,2833,2833,2833,128,2882,2833,2833,2833,2833,2883,128,2833,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,2944,3136,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,582,0,2826,2893,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2894,2833,2833,2833,2833,2833,2833,2825,2894,2833,2833,2833,2833,2893,2825,2833,3011,1939,2009,2010,2011,2012,2013,1941,0,0,0,2944,3011,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,409,0,2826,2833,2392,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2393,2833,2833,1875,1940,1940,1876,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2769,3011,2067,2068,2068,2068,2068,2068,2069,517,0,0,2944,3011,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
536,604,473,3008,2826,2829,2453,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,1745,1745,2454,2455,2833,2769,2003,2004,2004,1937,1940,1940,1940,1876,2833,2833,2833,2833,3209,3210,2833,2833,2947,2259,2262,2262,2260,2260,2260,2261,582,0,0,2944,3011,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,603,473,3008,2826,2890,2453,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2454,2455,2830,2833,2003,2004,2004,2004,2004,2004,2004,1937,1940,1940,1876,2833,2833,2833,2833,2833,3011,2259,2262,2262,2260,2263,2263,2261,582,0,0,2944,3015,2767,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,603,473,2825,2894,2890,2517,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2519,2819,2889,2067,2068,2068,2002,2004,2004,2004,2004,2004,2004,1937,1940,1876,2392,2390,2390,2391,2259,2262,2262,2260,2263,2263,2261,0,0,64,2944,0,2757,267,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,667,537,2889,2830,2890,2131,1942,2132,1942,2132,1942,1942,2132,1942,1942,2132,1942,1942,2132,1942,1942,2133,132,0,2131,1942,2129,2067,2068,2068,2068,2068,2002,2004,2004,2004,2005,2453,2454,2454,2387,2390,2390,2391,2260,2263,2263,2261,0,69,128,2944,64,2767,2952,2826,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
