-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1744,2332,2332,2332,2332,2333,3008,128,2826,2890,3009,3009,76,3008,3011,3074,2833,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,1744,-2147482033,2332,2329,2397,3008,0,2826,2890,3010,12,143,3008,3011,2944,3086,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2333,2461,3008,64,2826,2890,3010,76,0,3008,3011,2944,3150,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2206,2268,2268,2268,2268,-2147481442,2333,2525,3008,128,2826,2890,3010,76,0,3008,3011,3085,3214,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2333,2333,2014,3008,0,2826,2890,3010,76,0,3008,3011,3149,2833,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2333,2333,2078,3008,2955,2823,2887,3008,3008,3019,3008,3011,3213,2833,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2333,2268,2269,3008,0,2826,2890,66,76,0,3008,3011,-2147480448,2833,2833,2897,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147481250,2396,2396,2396,2396,2398,2332,2333,3008,4,2826,2890,67,76,132,3008,3011,-2147480384,2833,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2335,2400,2400,2400,2400,-2147481249,2332,2333,3008,0,2826,2890,130,76,321,3008,3011,3012,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,1681,2332,2332,2333,3008,0,2826,2890,66,76,64,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2206,2268,2268,2268,2268,2268,-2147481442,2333,3008,0,2826,2890,67,76,128,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147481250,2396,2396,2396,2396,2396,2398,2397,3008,0,2826,2890,130,76,321,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2335,2400,2400,2400,2400,2400,-2147481313,2461,3008,0,2826,2890,0,76,64,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,1745,1745,2333,2461,3022,64,2826,2890,0,76,128,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,1617,2333,2461,3022,128,2826,2893,2954,76,321,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,1681,2333,2525,3022,194,2826,2833,2890,76,0,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2332,2269,3008,194,2819,2889,2818,76,134,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2332,2333,3008,12,13,13,13,76,198,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,1742,1743,2332,2333,3008,143,12,13,13,143,3010,3008,3011,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2332,2333,3008,13,143,0,3008,3008,2955,3011,3016,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2206,2268,2268,2268,2268,2268,-2147481442,2333,3008,3008,3008,3008,3008,0,3008,3011,0,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2333,2333,3008,3019,0,0,64,0,3008,3011,132,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,2332,2332,2332,2332,2333,2397,3008,-2147483584,0,384,128,-2147483584,3008,3011,320,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147481250,2396,2396,2396,2396,2396,2398,2461,3008,-2147483520,0,-2147483584,384,-2147483520,3008,3011,321,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2335,2400,2400,2400,2400,2400,-2147481313,2461,3008,385,385,-2147483520,0,0,3008,3011,132,269,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1617,2332,1617,2332,2333,2461,3008,-2147483584,0,385,385,0,3008,3011,320,269,2826,2833,2833,2890
2331,2332,2332,2332,2332,2332,2332,2332,2332,2333,3011,2633,64,2331,2332,2332,2332,2333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1617,2332,1617,2332,2333,2525,3008,-2147483520,0,0,0,0,3008,3011,321,269,2826,2833,2833,2890
1616,1616,1616,1616,1616,1616,1616,1616,-2147482033,2333,3011,3011,128,2331,2332,2332,2332,2333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1617,2332,1617,2332,2265,2269,3008,0,0,0,0,0,3008,3011,320,269,2826,2833,2833,2890
2331,2332,-2147481903,-2147481903,2332,2332,2332,2332,2332,2333,3011,3011,132,2331,2332,2332,2332,2333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2331,2332,1681,2332,1681,2332,2332,2333,3008,0,66,0,-2147483584,0,3008,3011,132,269,2826,2833,2833,2890
2331,2332,2332,2332,2332,2332,2332,2332,2332,2333,3011,3011,0,2331,2332,2332,2206,2268,-2147481442,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2267,2268,2268,2268,2268,2268,-2147481442,2332,2333,3020,0,67,0,-2147483520,0,3008,3011,320,269,2826,2833,2833,2890
1616,1616,1616,1616,1616,1616,1616,1616,-2147482033,2333,3011,2756,132,2331,2332,-2147481903,2331,1073743505,2333,2268,2268,-2147481442,2268,2268,2268,2268,2268,2268,2268,2268,2268,2268,2331,1615,1616,1616,1073743504,2332,2333,2332,2333,3008,0,130,0,0,0,3008,3011,321,269,2826,2833,2833,2890
2331,2332,2332,2332,2332,2332,2332,2332,2332,2333,3011,3011,2952,2331,2332,-2147481903,2331,1617,2333,2332,2332,2333,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2331,2332,2332,2332,-2147481968,1073743504,2333,2332,2333,3022,0,0,66,13,13,3008,3011,320,269,2826,2833,2833,2890
2331,2332,2332,2332,2332,2332,2332,2332,2332,2333,3011,3011,3011,2331,2332,2332,2331,1617,2333,2396,2396,2270,2332,2332,2332,2332,1745,-2147481903,-2147481903,1745,1616,1616,-2147481378,2396,2396,2396,2330,1681,2333,2332,2333,3022,66,13,130,0,4,3008,3011,132,269,2826,2833,2833,2890
2395,2396,2396,2396,2396,2396,2396,2396,2396,2397,3011,3011,3011,-2147481250,2396,2396,2331,1681,2333,2400,2400,-2147481249,2332,2332,2332,2332,2332,2332,2332,2332,2332,2332,2399,2400,2400,2400,-2147481250,2396,2398,2396,2397,3008,130,0,2951,3008,3008,3008,3011,320,269,2826,2833,2833,2890
2459,2463,-2147481188,2463,-2147481188,-2147481188,2463,-2147481188,2463,2461,3022,3011,3011,2459,2458,2463,-2147481250,2396,2398,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,2396,-2147481314,2460,2462,2460,2461,3008,2951,3008,3008,3016,0,3008,3011,321,269,2826,2833,2833,2890
2523,2524,2524,2524,2524,2134,2524,2524,2524,2525,3022,3011,3011,2459,2458,2460,2458,2460,-2147481190,2460,2460,2460,2460,2460,2458,2460,2460,2460,2460,2460,2458,2460,2460,2460,2460,2460,2458,2460,2462,2460,2461,3008,3008,66,0,0,0,3008,3011,320,269,2826,2833,2833,2890
3009,3009,3009,3009,2267,2268,2268,2268,2268,2269,3022,3328,3329,3331,2522,2460,2458,-2147481188,-2147481190,2463,2463,2463,2463,2463,2458,2463,2463,2463,2463,2463,2458,2463,2463,2463,2463,2463,2458,2460,2462,2460,2461,3008,66,67,-2147483584,0,0,3008,3011,132,269,2826,2833,2833,2890
1940,1940,1940,1941,2331,2332,2332,2332,2332,2333,3011,3011,3081,3081,2523,2134,2522,2460,-2147481190,2460,2460,2460,2460,2460,2458,2460,2460,2460,2460,2460,2458,2460,2460,2460,2460,2460,2458,2460,2526,2134,2525,3008,130,130,-2147483520,0,64,3008,3011,320,269,2826,2833,2833,2890
2332,2332,2332,2005,2395,2396,2396,2396,2396,2397,3011,3011,2956,3011,3011,3011,2523,-2147481124,-2147481127,2527,2527,2527,2527,2527,2521,2527,2527,2527,2527,2527,2521,2527,2527,2527,2527,2527,2521,2524,2525,3011,3011,3011,64,0,0,-2147483584,128,3008,3011,321,64,2826,2833,2833,2890
2068,2068,2068,2069,2459,2463,2463,-2147481188,2463,2461,2882,2883,3008,0,0,0,0,69,69,69,69,69,69,69,69,69,384,385,69,69,384,385,69,69,384,385,385,0,3009,3009,3009,3009,128,0,0,-2147483520,0,3008,3011,320,128,2826,2833,2833,2890
2070,2070,2070,2133,2523,2524,2524,2134,2524,2525,2826,2890,3008,0,69,69,69,0,384,385,0,2,3,385,384,3008,3019,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3011,0,64,2826,2833,2833,2890
2196,2196,2196,2197,3011,3011,3011,3011,3011,3011,2826,2890,3008,3008,3008,3008,3008,3008,3008,3008,3008,3020,3008,3008,3008,3008,2833,2833,2833,2897,2833,2833,2833,0,64,0,0,0,64,0,-2147483584,3008,0,13,14,0,0,3008,3011,0,128,2826,2833,2833,2890
2897,2833,3079,2825,2825,2825,2825,2825,2825,2825,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,131,12,13,13,13,128,69,69,195,128,69,-2147483520,3008,66,0,144,14,0,3019,3011,0,7,2826,2833,2833,2890
1556,1556,1557,2830,2829,2889,2889,2889,2889,2889,2889,2830,2833,2833,131,3205,3206,2833,131,2833,2833,2833,131,2833,2833,131,2833,2833,12,128,143,69,2833,2833,3212,2833,2833,3207,3080,2833,2890,3019,67,66,66,78,0,3008,3011,-2147483584,71,2826,2833,2833,2890
1620,1620,1621,2826,2890,13,13,13,13,13,13,2826,13,13,128,13,13,13,128,13,13,13,128,13,13,128,13,13,143,2833,2833,2833,2833,2833,3276,2833,2833,3271,3144,2833,2890,3008,130,67,67,78,0,3008,3011,-2147483520,71,2826,2833,2833,2890
1620,1620,1621,2826,2893,2825,2825,2825,2825,2825,2825,2894,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2829,2889,2889,2889,2889,2889,2889,2949,3016,0,130,130,78,0,3008,3011,64,71,2826,2833,2833,2890
1620,1620,1621,2826,2829,3140,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2830,2769,2833,2833,2833,2833,2833,2833,2833,2829,2889,2889,2889,2818,262,132,66,0,66,66,0,66,132,66,80,142,2951,3008,3011,128,71,2826,2833,2833,2890
1684,1684,1685,2826,2890,3139,66,66,66,0,3011,3008,0,69,132,69,5,132,0,132,2819,2889,2889,2889,2889,2889,2889,2889,2889,2818,66,69,66,66,66,5,67,66,67,67,66,67,0,67,78,0,3008,3011,3016,64,71,2826,2833,2833,2890
1748,1748,1749,2826,2890,66,130,67,130,3011,3008,0,0,66,0,66,70,69,66,0,69,66,321,69,66,5,5,66,69,68,67,66,130,130,67,70,130,67,67,130,67,130,66,130,78,0,3008,3011,0,128,71,2826,2833,2833,2890
1622,1622,1813,2826,2890,67,66,130,3008,3008,0,66,66,67,66,130,0,0,67,66,66,130,66,66,67,70,70,67,66,66,130,130,66,66,130,66,66,130,130,0,130,0,67,449,78,0,3008,3011,64,0,71,2826,2833,2833,2890
0,64,0,2826,2890,130,67,2956,3011,66,66,130,130,130,130,0,66,66,130,130,130,0,130,130,130,66,66,130,130,130,66,69,67,67,5,130,67,0,67,0,66,66,130,80,142,0,3008,3011,128,-2147483584,71,2826,2833,2833,2890
69,128,0,2826,2890,0,130,3011,2633,130,130,320,0,0,0,0,130,130,0,0,0,0,0,0,0,130,130,0,0,0,130,0,130,130,70,0,130,66,130,66,67,67,320,78,-2147483584,134,3008,3011,0,-2147483520,71,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,67,0,67,130,130,66,78,-2147483520,198,3008,3011,3011,3012,199,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,0,130,0,67,5,132,67,78,64,0,3008,3011,0,0,71,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,0,0,66,130,70,66,130,78,128,0,3020,3011,12,13,71,2826,2897,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,66,0,67,0,66,67,69,78,0,0,3008,12,143,64,135,2826,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,67,66,130,66,67,130,66,144,14,0,3008,76,64,128,2951,2959,2960,2960,2961
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,130,67,0,67,67,0,67,0,78,0,3008,64,128,2951,3013,2894,2833,2833,2890
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,66,130,0,130,130,69,130,0,78,0,2631,128,2951,3013,2894,2833,2833,2833,2890
