3276,2833,2893,3014,-2147480637,-2147480637,-2147480637,-2147480637,2003,2001,2068,1874,2064,-2147481585,2001,2068,2065,2132,2127,1942,2191,2006,2006,2197,3008,3020,2630,-2147481257,-2147481261,-2147481194,2453,-2147481194,-2147481194,-2147481194,-2147481194,2454,2455,2454,2454,2387,2393,2946,3011,3011,3011,3081,3081,3081,3011,3011,-2147480576,3011,3011,2944,3008,3214,2183,2826,2833,2833,2890,2184,2767,2944,2944,0,0,76,2833,2833,2833,2833,3144,2833,3275,2833,2651,2652,2652,2652
2830,2833,2833,2890,-2147480637,-2147480637,1875,1940,1873,1874,2064,-2147481585,2001,2068,2065,2132,2127,1942,2191,2006,2197,2946,-2147480637,-2147480637,3008,-2147480637,-2147481257,-2147481261,-2147481194,-2147481194,2453,-2147481194,2451,2518,2518,2518,2457,2454,2454,2454,2387,2391,0,196,132,3015,3011,2947,2947,3011,-2147480512,3011,3011,2944,3008,2767,2183,2826,2833,2769,2890,2184,2767,2944,2944,0,0,76,2833,2833,2637,2637,2637,2637,2637,2637,2651,2652,2713,2652
2950,2830,2833,2890,-2147480637,-2147480637,2003,1745,2063,-2147481585,2004,2001,2065,2132,2127,1942,2191,2006,2197,-2147480637,2946,-2147480637,-2147480637,3008,3008,-2147481257,-2147481261,-2147481194,2454,-2147481194,2453,-2147481194,2455,2000,2000,2000,-2147481586,2454,2454,2454,2454,2387,2391,0,0,132,3011,3011,3011,3016,0,5,3015,2944,2956,2767,2118,2826,2833,2833,2890,2121,2767,2944,2944,0,0,76,2637,2637,2637,3008,3008,3008,3008,3008,2651,2776,2777,2778
3015,2950,2830,2890,-2147480637,-2147480637,2003,1938,2004,2004,2001,2065,2127,1942,2191,2006,2197,2947,-2147480637,-2147480637,3008,2956,3008,3008,3008,-2147481193,-2147481194,2454,-2147481194,-2147481194,2453,-2147481194,2455,2454,2454,2454,2454,2454,2454,-2147481194,2454,2454,2455,3081,3081,3011,3011,3011,3016,0,5,70,0,2944,2944,2767,2182,2826,2833,2833,2890,2185,2767,2944,2944,0,0,76,2826,2890,3008,3008,3008,3011,3011,3011,2651,2840,2841,2842
-2147480637,3013,2894,2890,-2147480637,-2147480637,2067,2068,2068,2068,2065,2127,2191,2196,2197,-2147480637,-2147480637,-2147480637,3008,3008,2833,2833,2833,2833,3008,-2147481129,-2147481197,-2147481194,-2147481194,-2147481194,1744,-2147481194,2455,-2147481194,-2147481194,2454,2454,2454,-2147481194,2454,2454,2451,2519,3011,3011,3011,3011,3016,0,5,70,0,0,2944,2944,2767,2182,2826,2833,2833,2890,2185,2767,2944,2944,2952,0,76,2826,2890,3008,3011,3011,3011,3011,3011,2651,2652,2652,2652
3013,2894,2829,2949,-2147480637,-2147480637,2131,1942,1942,2127,2070,2191,2197,-2147480637,2947,-2147480637,3008,3008,2833,2833,2769,2833,3273,3274,3008,-2147481387,2456,-2147481197,2454,-2147481194,2453,-2147481194,2455,-2147481194,-2147481194,2454,2454,2454,2454,2454,2451,2457,2136,3011,3011,3011,3016,132,5,70,0,0,0,2944,2948,2767,2182,2826,2833,2833,2890,2185,2767,2944,2944,3008,3008,3008,3008,3008,3008,3011,3011,3011,3011,2630,2651,2652,2652,2652
2833,2829,2949,132,449,0,2131,1942,1942,2191,2196,2197,-2147480637,-2147480637,-2147480637,3008,2833,2833,2833,2833,2833,2833,3077,3078,3008,2139,-2147481513,-2147481193,-2147481194,-2147481194,1744,-2147481194,2455,-2147481194,-2147481194,2454,2454,2454,2454,-2147481194,2455,2137,2136,3011,3011,3011,64,5,70,-2147483584,0,0,0,2944,2944,2767,2182,2826,2833,2833,2890,2185,2767,2944,2944,3008,3008,3008,3008,3008,3008,3011,3011,3011,3011,2630,2651,2652,2652,2652
2829,2949,-2147480637,2952,132,448,2195,2196,2196,2197,-2147480576,-2147480637,-2147480637,3008,3019,2833,2833,2833,2833,2833,2833,2833,2833,2833,3008,2203,2202,2456,-2147481197,2454,2456,2518,2457,-2147481194,-2147481194,2454,2454,2454,-2147481194,2451,2457,2201,2200,3011,3011,3016,128,70,0,-2147483520,0,0,0,2944,2944,2767,2182,2826,2833,2833,2890,2185,2767,2944,2944,3016,0,76,2826,2890,3008,3011,3011,3011,3011,3011,2715,2716,2716,2590
2893,3014,2946,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,-2147480512,3009,3008,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,3008,-2147480637,2203,-2147481449,2456,-2147481197,2062,-2147481648,-2147481586,-2147481194,-2147481194,2454,2454,2454,2451,2457,2201,2200,3011,3011,3016,0,0,0,0,0,0,0,0,2944,2944,2767,2182,2826,2833,2833,2890,2185,2767,2944,2944,0,0,76,2826,2890,3008,3008,-2147480576,3011,3081,3081,2779,2780,2780,2651
408,402,3014,-2147480637,-2147480637,2947,-2147480637,-2147480637,-2147480637,-2147480637,2946,3008,2833,2833,2833,2829,2889,3010,3010,3010,3010,3010,2833,2833,3008,-2147480637,-2147480637,2139,-2147481513,2456,-2147481130,-2147481197,-2147481194,-2147481194,-2147481194,-2147481194,2451,2518,2457,2137,2136,582,3011,3011,64,0,0,-2147483584,0,0,64,0,0,2944,3011,2767,2182,2826,2833,2833,2890,2185,2767,2944,2944,261,0,76,2637,2637,2637,3008,-2147480512,3008,3008,3008,2779,-2147480868,2780,2651
472,473,2893,3014,-2147480637,-2147480637,3008,3008,3020,3008,3008,2833,2833,2829,2889,3017,69,3010,3010,3010,3010,3010,2833,2833,3008,-2147480637,2946,2203,-2147481449,-2147481513,-2147481388,2456,-2147481130,-2147481130,-2147481130,-2147481130,2457,2260,2135,2201,2200,2946,3011,3016,128,0,0,-2147483520,0,0,128,5,0,2944,3011,2767,2246,2826,2833,2833,2890,2249,2767,3200,2944,0,0,76,2833,2833,2637,2637,2637,2637,2637,2637,2843,2844,2844,2651
472,473,2830,2893,2825,2822,2825,2825,2894,2833,2833,2829,2889,3017,385,69,132,3015,3010,3010,3010,3010,2833,2833,3008,-2147480637,-2147480637,-2147480637,-2147481323,-2147481449,-2147481388,-2147481513,-2147481388,-2147481388,-2147481388,-2147481388,2135,2260,2199,2200,582,3011,3011,0,0,68,0,192,0,192,5,70,0,2944,2765,2766,2183,2826,2833,2833,2890,2184,2767,3264,-2147480563,0,0,76,2833,2833,2833,2833,2833,2833,2833,2833,3141,3142,-1610609727,2651
472,473,2950,2830,2833,2957,2833,2833,2833,2833,2833,2890,0,385,194,132,2953,2825,2894,2833,2833,2833,2829,2889,3008,2947,-2147480637,-2147480637,-2147480637,2122,2187,2253,-2147481388,-2147481388,-2147481388,-2147481388,2199,2134,2325,581,3011,3011,3072,448,449,385,384,320,321,5,70,0,2948,2944,2767,3011,2183,2826,2833,2833,2890,2184,2767,3008,-2147480499,0,0,76,2833,2833,3072,3011,1610615745,2833,2833,2833,3273,3274,-1610609727,2651
472,473,401,2826,2833,2957,2833,2897,2833,2833,2833,2893,2825,2825,2825,2825,2894,2833,2833,2833,2829,2889,2818,3020,3008,-2147480637,-2147480637,-2147480637,-2147480637,2250,2251,2189,2124,2326,2324,2326,2325,2756,3011,3011,3011,3011,3136,3008,3008,3008,2952,0,5,70,0,0,2944,0,2767,3009,2247,2826,2833,2833,2890,2184,2767,3008,-2147480435,0,64,76,2833,2833,3136,3009,1610615745,2833,2833,2833,2833,2833,-1610609727,2651
536,604,473,2826,2829,2886,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2889,2818,3008,3008,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,2058,2251,2251,2252,3011,3011,3011,3011,2947,3011,3011,3011,3011,3011,3011,3081,3081,3081,3008,3008,2952,0,0,2944,0,2767,7,260,2826,2833,2833,2890,2248,2767,3008,2944,0,65,76,2833,2833,3273,3274,1610615745,2833,2833,2833,3205,3206,-1610609727,2651
410,603,473,2817,2881,3008,1875,1940,1940,1940,1940,1940,1940,1940,1940,1940,1744,1876,3008,3008,3008,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,-2147480637,2186,1875,1940,1940,1940,1940,1876,3011,3011,3011,3011,3011,3011,2946,3011,3011,3011,3011,3081,3081,3008,0,0,2944,0,2767,71,2951,2826,2833,2833,2890,73,2767,0,0,132,128,76,2833,2833,3209,3210,1610615745,2833,2833,2833,2833,2833,-1610609727,2651
410,667,537,2817,2881,3008,1873,2068,2068,2068,2068,2068,2068,2068,2002,2004,2004,1937,1940,1940,1940,1940,1940,1876,5,262,1875,1940,1940,1940,1938,2004,1615,1616,1745,2005,3010,3010,3010,3010,3010,3010,1875,1940,1940,1876,3011,3011,3011,3008,0,0,2944,0,2767,71,3138,2826,2833,2833,2890,73,2757,132,192,0,12,143,2833,2833,2833,2833,1610615745,2833,2833,2833,2833,2833,-1610609727,2651
664,731,665,2817,2881,3008,1999,2064,2064,2064,2064,2064,2064,2064,2066,2068,2068,2068,2068,2068,2068,2068,2068,2065,1940,1940,1938,1745,2004,2004,2004,2004,2004,2004,2004,1937,1940,2009,2010,2011,2012,2013,1938,1742,1743,2005,3010,3020,3008,3008,2955,3008,2944,0,2767,71,3013,2894,2833,2833,2890,73,2767,0,0,12,143,2951,2833,2833,2833,2833,2833,2833,2833,2833,3269,3270,-1610609727,2651
1556,1557,3011,2817,2881,3008,2003,2004,2004,2004,2004,2004,2004,2004,2063,2064,2064,2064,2064,2064,2064,2064,2064,-2147481585,2004,2004,2004,2004,2004,2001,2068,2068,2068,2068,2068,2068,2068,2068,2002,2004,2004,2004,2004,1875,1940,1876,3010,3010,3010,0,64,0,2944,0,2768,71,2826,2897,2833,2833,2890,73,2768,0,0,143,2951,3016,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,-1610609727,2651
1620,1621,2947,2817,2881,2955,2003,-2147481903,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,1744,2004,2001,2068,2068,2065,2128,1942,1942,1942,1942,2070,2070,2129,2066,2068,2068,2068,2068,2003,2004,2005,1940,1940,1940,1941,128,0,2944,12,2767,71,2826,2833,2833,2829,2949,73,2767,0,0,2951,3016,2953,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,-1610609727,2651
1620,1621,2947,2817,2881,3008,2003,1745,2004,1615,1616,1745,1616,1616,1616,1616,1610614416,2004,2004,2004,2004,2004,2004,2004,2001,2068,2065,2128,2132,2127,2128,2132,2132,2132,2132,2132,2132,2129,2130,1942,1942,1942,2132,2003,2004,2005,2004,-2147481903,1745,2005,448,0,2944,76,2767,71,2826,2833,2833,2890,3074,73,2767,0,0,3011,2953,2894,2829,2949,3009,2833,2833,2833,2833,2833,2833,2833,-1610609727,2651
1620,1621,3011,2817,2881,3008,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,-1610611056,1616,1616,1616,1745,2004,2001,2068,2065,2132,2127,2128,1942,2191,2192,2006,2006,2006,2006,2006,2006,2193,2194,1942,1942,1942,2132,2003,2004,2005,2001,2068,2068,2069,194,0,2944,76,2767,71,2826,2833,2833,2890,3016,73,2767,0,0,3011,2826,2829,2949,3013,2894,2833,2833,2833,2833,2833,2833,2833,-1610609727,2651
1620,1621,3011,2817,2881,3008,2003,1744,2004,2004,2004,2001,2068,2068,2068,2068,2002,2004,2004,2004,2004,2001,2065,2132,2127,1942,2191,2192,2006,2197,3020,3008,3008,3008,3008,3008,2956,3008,2195,2006,2006,2134,2196,2003,2004,2005,2005,1942,1942,2133,194,0,2944,76,2767,71,2826,2833,2833,2890,11,137,2767,78,0,3011,2826,2890,3013,2894,2833,2833,2833,2833,2833,2833,2833,2833,-1610609727,2651
1620,1621,3011,2817,2881,3008,2066,2068,2068,2068,2068,2065,2128,2132,2132,2129,2003,2004,2004,2004,2004,2005,2127,1942,2191,2196,2197,582,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,3008,2955,3008,3008,3008,2003,2004,2005,2005,2132,2132,2133,194,0,2944,76,2767,71,2826,2833,2833,2890,73,2765,2766,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1684,1685,3011,2817,2881,3008,2130,2132,2132,1942,1942,2127,2128,2263,2263,2129,2066,2068,2068,2068,2068,2065,2127,2006,2197,518,2833,2833,2833,131,0,132,132,0,132,196,320,64,2833,2833,2897,2833,1875,2003,2004,2005,2005,2006,2006,2197,448,0,2944,76,2767,71,2826,2833,2833,2890,73,2767,80,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1748,1749,2946,2817,2881,2956,1875,1940,1940,1940,-2147481903,1876,2192,2327,2134,2193,2194,1942,1942,1942,1942,2191,2197,582,2833,2833,2833,2833,2833,-2147483520,2882,2833,2833,2833,2833,2833,2883,128,64,2833,2833,2833,2003,2003,2004,2005,1937,1744,1940,1941,449,0,2944,76,2767,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1748,1749,3011,2817,2881,3008,2067,2068,2068,2068,2068,2065,3008,3008,3008,3008,2131,2132,1942,2132,1942,2133,517,2833,2833,2833,2833,2833,2833,0,2826,2833,2833,2833,2833,2833,2833,2883,128,2833,2833,2833,2066,2003,2004,2005,2004,2004,2004,2005,448,0,2944,76,2767,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1748,1749,3011,2817,2881,3008,2131,1942,2132,1942,1942,2133,2833,2833,2833,2833,2195,2196,2196,2196,2196,2197,2833,2833,2897,2833,2833,2833,2833,2825,2894,2833,2833,2833,131,2833,2833,2893,2825,2833,2833,2833,2131,2003,2004,2005,2001,2068,2068,2069,193,0,2944,76,2767,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1812,1813,3011,2817,2881,3008,2195,2196,2196,2196,2196,2197,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,64,195,320,132,321,0,132,-2147483520,0,132,0,-2147483584,2833,2833,2833,2131,2003,2004,2005,2005,1942,1942,2133,193,0,2944,76,2767,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2825,2825,2825,2894,2890,3008,3008,3020,2833,2833,2897,2833,2833,2833,131,3010,1073744833,2392,2390,2390,2393,2833,2833,2833,2833,2833,2833,128,2826,3211,2833,2833,2833,2833,2833,2825,2825,2883,-2147483520,2833,2833,2833,2195,2003,2004,2005,2005,2132,2132,2133,448,0,2944,76,2767,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2889,2889,2889,2830,2893,2825,2822,2833,2833,2833,2833,2833,2833,2833,129,3010,3011,2453,2454,2454,2455,0,2833,2833,2833,2833,2833,0,2826,3275,2833,2833,2833,2833,2833,2833,2833,2890,0,2833,2833,2833,1875,2003,2004,2005,2005,2006,2006,2197,449,0,2944,76,2767,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2955,3008,3008,2950,2830,2833,2886,2833,2833,2833,2833,2833,2833,2833,128,3010,3011,2453,2454,-2147481194,2455,0,2833,2833,2833,2833,2833,131,2833,2833,2833,2833,131,2833,2833,2833,2833,2893,2825,2833,2833,2833,2003,2003,2004,2005,1937,1940,1940,1941,448,0,2944,76,2767,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
401,3008,3008,3008,2817,2881,3008,2826,2890,2826,2890,2826,2890,3010,3010,3010,2631,2453,-2147481194,2454,2455,518,518,0,2833,2833,2833,-2147483520,0,132,0,132,-2147483520,195,2833,2833,2833,2833,2833,131,2833,2833,2066,2003,2004,2005,1553,2004,2004,2005,193,0,2944,140,2767,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473,582,0,3008,2817,2881,3008,1875,1940,1940,1940,1940,1940,1940,1940,1940,1940,1744,1940,1744,1940,1940,1940,1876,2833,2833,2833,0,2882,2833,2833,2833,2883,0,0,132,321,132,0,128,2833,2833,2131,2003,2004,2005,1617,2001,2068,2069,448,0,2944,2952,2768,71,2826,2833,2833,2890,73,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473,517,0,3008,2817,2881,3008,2066,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2069,2833,2833,2833,0,2826,2833,2833,2833,2890,0,2833,2833,2833,2833,2883,0,2833,2833,2131,1873,2068,2065,1745,2005,1942,2133,449,0,2944,2946,2767,135,2699,2700,2700,2701,137,2767,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473,582,0,3008,2817,2881,3008,2003,1742,1743,2004,1742,1743,2004,1742,1743,2004,2004,-2147481903,2005,2128,1942,1942,2133,2833,2833,2833,2825,2894,2833,2833,2833,2893,2825,2833,2897,2833,2833,2890,0,2833,2833,2195,1999,2064,-2147481585,1681,2005,2132,2133,449,0,2948,3011,2767,267,2826,2833,2833,2890,3008,2767,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
408,409,0,0,2817,2881,3008,2067,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2065,2128,2070,2070,2133,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2893,2825,2833,2833,2946,2066,2068,2068,2068,2065,2006,2197,448,0,2944,3011,2767,267,2699,2700,2700,2701,3008,2768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,0,4,2817,2881,3008,2131,1942,1942,2132,1942,1942,2132,1942,2129,2066,2068,2068,2065,2128,1942,1942,2133,2833,2833,2890,64,2826,2833,2890,-2147483584,2826,2833,2833,2833,2833,2833,2833,2833,2833,2833,2946,2453,2454,2454,2454,2455,518,518,192,0,2944,2947,2767,267,2826,2833,2833,2890,3008,2767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,0,0,2817,2881,3008,2131,1942,1942,2070,1942,1942,2070,1942,2129,2130,1942,1942,2127,2128,2132,2132,2133,2889,2830,2890,128,2819,2889,2818,-2147483520,2826,2833,2833,3079,2833,2833,2890,64,2833,2833,3011,2517,2518,2518,2518,2519,518,69,0,0,2944,3011,2767,267,2826,2833,2833,2890,3008,2767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,0,134,2817,2881,3008,2131,1942,1942,1942,1942,1942,1942,1942,2129,2130,1942,1942,2191,2192,2196,2071,2197,0,2826,2890,0,320,195,132,0,2819,131,2833,3143,2833,2833,2818,128,2833,2833,3011,2131,2263,1943,2132,2133,69,0,0,0,2944,3011,2767,267,2826,2833,2833,2890,3008,2767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,0,198,2817,2881,3019,2195,2196,2196,2196,2196,2071,2196,2134,2193,2258,2196,2196,2197,518,582,0,3020,3008,2823,2958,2833,2833,2833,2897,0,64,128,195,132,0,321,0,-2147483584,2833,2833,3011,2195,2006,2006,2196,2197,0,0,0,0,2944,3072,2767,267,2826,2833,2833,2890,2765,2766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,582,0,2817,2881,3008,3011,3011,3081,3081,3011,3011,3082,3008,3008,3008,3008,3008,2955,3008,3008,3008,3008,0,2826,2833,2833,2833,2833,2833,2833,128,2882,2833,2833,2833,2833,2883,-2147483520,2833,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,3008,2944,3136,2767,267,2826,2833,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,582,0,2826,2893,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2825,2894,2833,2833,2833,2833,2833,2833,2825,2894,2833,2833,2833,2833,2893,2825,2833,3011,1939,2009,2010,2011,2012,2013,1941,0,0,0,2944,3011,2767,267,2826,2833,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
472,473,401,3008,2826,2833,2392,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2390,2393,2833,2833,1875,1940,1940,1876,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2833,2769,3011,2067,2068,2068,2068,2068,2068,2069,517,0,0,2944,3011,2767,267,2826,2833,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
536,604,473,3008,2826,2829,2453,2454,-2147481194,2454,2454,2454,2454,2454,2454,2454,2454,-2147481194,2454,-2147481903,1745,2454,2455,2833,2769,2003,2004,2004,1937,1940,1940,1940,1876,2833,2833,2833,2833,3209,3210,2833,2833,2947,2259,2262,2262,2260,2260,2260,2261,582,0,-2147483584,2944,3011,2767,267,2826,2833,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,603,473,3008,2826,2890,2453,-2147481194,2454,2454,2454,2454,2454,2454,2454,2454,-2147481194,2454,2454,2454,2454,-2147481194,2455,2830,2833,2003,2004,2004,2004,1745,2004,2004,1937,1940,1940,1876,2833,2833,2833,2833,2833,3011,2259,2262,2262,2260,2263,2263,2261,582,0,129,2944,3015,2767,267,2826,2833,2833,2833,2890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,603,473,2825,2894,2890,2517,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2518,2519,2819,2889,2066,2068,2068,2002,-2147481903,1616,1616,1616,1616,1610614416,1937,1940,1876,2392,2390,2393,3011,2259,2262,2262,2260,2263,2263,2261,0,0,128,2944,0,2757,267,2826,2833,2833,2829,2949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
